Date,Year,Landing,Management type,Group,Fishgear,#Fishers,Family,Name,Catch category,Commercial/noncomm.,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
16/8/2000,2000,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,16,16,13,15,14,15,16,15,15,11,15,10,11,9,9,10,10,10,,,,,,,,,,,,,,
16/8/2000,2000,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,13,12,13,11,13,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
16/8/2000,2000,Marina,No restriction - mixed gear,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,16,17,18,16,16,16,15,19,17,19,18,15,16,18,16,17,19,19,16,18,18,19,18,16,17,15,17,18,17,19,16,18
16/8/2000,2000,Marina,No restriction - mixed gear,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/8/2000,2000,Marina,No restriction - mixed gear,5,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,11,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/2000,2000,Tradewinds,Gear restriction,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,13,13,11,12,13,14,11,13,14,14,12,11,11,11,14,11,13,11,12,13,12,11,11,10,12,11,13,12,13,12,11,12
17/7/2000,2000,Tradewinds,Gear restriction,2,Spear,,Siganidae,Siganus sutor,Rabbitfish,C,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/2000,2000,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,16,15,16,14,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/2000,2000,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/2000,2000,Marina,No restriction - mixed gear,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/2000,2000,Marina,No restriction - mixed gear,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,10,10,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/8/2000,2000,Marina,No restriction - mixed gear,5,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,10,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/7/2000,2000,LagoonReef,Lagoonreef,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,12,12,12,14,14,11,11,13,12,13,13,20,29,19,14,16,15,15,14,14,14,15,15,13,14,16,15,14,15,13,14,15
18/7/2000,2000,Tradewinds,Gear restriction,1,Spear,,Siganidae,Siganus sutor,Rabbitfish,C,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/7/2000,2000,Tradewinds,Gear restriction,4,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,14,17,15,12,14,15,13,16,12,15,17,12,15,13,16,14,18,15,13,11,12,15,19,18,11,15,10,18,16,16,16,14
19/7/2000,2000,Chale,Gear restriction,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,C,19,24,18,16,17,17,20,17,16,,,,,,,,,,,,,,,,,,,,,,,
19/7/2000,2000,Chale,Gear restriction,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,C,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/7/2000,2000,Chale,Gear restriction,8,Gill net,,Siganidae,Siganus sutor,Rabbitfish,C,30,23,25,19,24,21,23,25,20,13,,,,,,,,,,,,,,,,,,,,,,
19/7/2000,2000,Chale,Gear restriction,9,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,C,13,14,12,13,11,11,11,13,13,13,14,13,11,13,16,12,13,16,14,14,14,12,13,13,12,13,12,12,12,14,12,14
19/7/2000,2000,Chale,Gear restriction,13,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,C,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/2000,2000,Chale,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,C,29,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/2000,2000,Chale,Gear restriction,5,Spear,,Siganidae,Siganus sutor,Rabbitfish,C,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/2000,2000,Chale,Gear restriction,15,Spear,,Siganidae,Siganus sutor,Rabbitfish,C,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/2000,2000,Chale,Gear restriction,16,Spear,,Siganidae,Siganus sutor,Rabbitfish,C,18,15,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/7/2000,2000,Chale,Gear restriction,17,Gill net,,Siganidae,Siganus sutor,Rabbitfish,C,26,22,22,22,21,26,24,24,24,23,21,23,26,24,23,23,26,22,21,,,,,,,,,,,,,
10/12/2004,2004,Kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,26,23,23,21,22,19,17,17,17,17,17,17,17,17,17,21,21,21,21,,,,,,,,,,,,
14/4/2004,2004,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,23,23,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,
14/9/2004,2004,Kenyatta,Gear restriction and closure,1,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,23,23,23,15,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,
14/9/2004,2004,Kenyatta,Gear restriction and closure,1,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,14,15,18,16,16,16,17,15,24,17,,,,,,,,,,,,,,,,,,,,,,
15/4/2004,2004,Tradewinds,Gear restriction,1,Set net,,Siganidae,Siganus sutor,Rabbitfish,,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/4/2004,2004,Tradewinds,Gear restriction,1,Set net,,Siganidae,Siganus sutor,Rabbitfish,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/4/2004,2004,Tradewinds,Gear restriction,1,Set net,,Siganidae,Siganus sutor,Rabbitfish,,19,19,20,21,19,19,22,,,,,,,,,,,,,,,,,,,,,,,,,
15/4/2004,2004,Tradewinds,Gear restriction,1,Set net,,Siganidae,Siganus sutor,Rabbitfish,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/4/2004,2004,Tradewinds,Gear restriction,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/4/2004,2004,Tradewinds,Gear restriction,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2000,2004,Mwanyaza,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,30,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2000,2004,Mwanyaza,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/4/2004,2004,Mvuleni,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/4/2004,2004,Mvuleni,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/4/2004,2004,Mvuleni,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,16,21,19,16,16,16,16,13,,,,,,,,,,,,,,,,,,,,,,,
16/6/2004,2004,Kenyatta,Gear restriction and closure,1,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,22,24,23,23,23,18,18,19,21,25,23,21,25,17,23,21,20,14,16,13,,,,,,,,,,,,
16/6/2004,2004,Kenyatta,Gear restriction and closure,4,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/6/2004,2004,Kenyatta,Gear restriction and closure,3,Spear gun,,Siganidae,Siganus sutor,Rabbitfish,,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/6/2004,2004,Kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,13,10,12,12,9,11,10,11,11,11,9,,,,,,,,,,,,,,,,,,,,,
17/6/2004,2004,Kenyatta,Gear restriction and closure,1,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/6/2004,2004,Kenyatta,Gear restriction and closure,1,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/6/2004,2004,Kenyatta,Gear restriction and closure,2,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/6/2004,2004,Kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,24,24,24,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,
17/6/2004,2004,Kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/9/2004,2004,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,12,12,11,15,12,11,11,30,25,18,17,10,12,15,12,11,20,30,25,,,,,,,,,,,,
17/9/2004,2004,Mwaepe,Gear restriction,2,Spear,,Siganidae,Siganus sutor,Rabbitfish,,14,13,12,9,10,10,11,12,17,,,,,,,,,,,,,,,,,,,,,,,
17/9/2004,2004,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/9/2004,2004,Mvuleni,Gear restriction,8,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,26,26,26,23,18,9,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2004,2004,Nyali,No restriction - mixed gear,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,21,19,17,17,22,19,18,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2004,2004,Nyali,No restriction - mixed gear,6,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2000,2004,Mwanyaza,Gear restriction,1,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2000,2004,Mwanyaza,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17,22,23,16,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2000,2004,Mwanyaza,Gear restriction,5,Spear gun,,Siganidae,Siganus sutor,Rabbitfish,,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2000,2004,Mwanyaza,Gear restriction,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2000,2004,Mwanyaza,Gear restriction,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,3,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,31.5,26.25,27.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,4,Spear,,Siganidae,Siganus sutor,Rabbitfish,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17.5,16.25,16.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,22,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,27.5,22.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23.5,22.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,9,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,15,15,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,
1/4/2005,2005,Kenyatta,Gear restriction and closure,10,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16.5,15,16.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2005,2005,Mvuleni,Gear restriction,3,Net,,Siganidae,Siganus sutor,Rabbitfish,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2005,2005,Mvuleni,Gear restriction,3,Net,,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2005,2005,Mvuleni,Gear restriction,3,Net,,Siganidae,Siganus sutor,Rabbitfish,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2005,2005,Mvuleni,Gear restriction,3,Net,,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2005,2005,Mvuleni,Gear restriction,3,Net,,Siganidae,Siganus sutor,Rabbitfish,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,6,Net,,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,5,Spear,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,2005,Mvuleni,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2005,2005,Kenyatta,Gear restriction and closure,5,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,14,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2005,2005,Kenyatta,Gear restriction and closure,6,line,,Siganidae,Siganus sutor,Rabbitfish,,18,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2005,2005,Kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,25,22,19,15,14,19,20,15,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2005,2005,Kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2005,2005,Kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,26,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,kenyatta,Gear restriction and closure,9,NET,,Siganidae,Siganus sutor,Rabbitfish,,15,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,kenyatta,Gear restriction and closure,10,NET,,Siganidae,Siganus sutor,Rabbitfish,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,Kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,24,17,22,23,21,17,16,24,15,18,18,20,15,18,18,24,,,,,,,,,,,,,,,
4/8/2005,2005,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,20,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,22,22,23,14,16,16,17,22,16,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,kenyatta,Gear restriction and closure,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,Kenyatta,Gear restriction and closure,6,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,19,18,20,22,22,20,21,21,19,21,20,21,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,Kenyatta,Gear restriction and closure,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,24,20,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,Kenyatta,Gear restriction and closure,8,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,2005,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,21,21,23,19,21,23,19,21,21,24,23,20,18,17,22,,,,,,,,,,,,,,,,
5/5/2005,2005,Kenyatta,Gear restriction and closure,5,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,14,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2005,2005,Kenyatta,Gear restriction and closure,6,line,,Siganidae,Siganus sutor,Rabbitfish,,18,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2005,2005,Kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,25,22,19,15,14,19,20,15,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2005,2005,Kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2005,2005,Kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,26,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2005,2005,Msanakani,No restriction,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,12,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,8,net,,Siganidae,Siganus sutor,Rabbitfish,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,10,net,,Siganidae,Siganus sutor,Rabbitfish,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,11,net,,Siganidae,Siganus sutor,Rabbitfish,,27,24,17,30,20,18,23,17,16,,,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,22,21,22,25,21,24,18,23,21,20,22,21,21,18,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,20,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,23,23,24,24,24,25,24,22,17,16,17,17,16,19,,,,,,,,,,,,,,,,,,
5/8/2005,2005,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,22,25,27,23,17,14,27,25,16,18,,,,,,,,,,,,,,,,,,,,,
6/8/2005,2005,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,11.25,11.25,11.25,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2005,2005,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,11.25,11.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2005,2005,Marina,No restriction - mixed gear,5,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,10,9,10,10,11.25,9,11.25,10,10,9,10,,,,,,,,,,,,,,,,,,,,,
8/8/2005,2005,Reef,No restriction,1,Beach seine,,siganidae,Siganus sutor,Rabbitfish,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2005,2005,Nyali,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,6,7,6,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mwaepe,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16,13,12,18,23,10,10,10,10,11,12,12,12,12,12,12,17,21,13,13,14,15,,,,,,,,,,
10/1/2005,2005,Mwaepe,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,13,26,26,14,13,18,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mwaepe,Gear restriction,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,17,19,14,12,12,13,11,14,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mwaepe,Gear restriction,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mwaepe,Gear restriction,5,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,21,21,20,21,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mwaepe,Gear restriction,7,line,,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mgwani,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mgwani,Gear restriction,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,12,11,10,12,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mgwani,Gear restriction,3,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mgwani,Gear restriction,4,Spear,,Siganidae,Siganus sutor,Rabbitfish,,12,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mgwani,Gear restriction,5,Set net,,Siganidae,Siganus sutor,Rabbitfish,,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,2005,Mgwani,Gear restriction,6,Gill net,,Siganidae,Siganus sutor,Rabbitfish,,12,8,12,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2005,2005,Marina,No restriction - mixed gear,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2005,2005,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2005,2005,Marina,No restriction - mixed gear,2,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2005,2005,Reef,No restriction,1,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2005,2005,Reef,No restriction,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,25,26,23,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2005,2005,Reef,No restriction,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,5,6,5,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2005,2005,Reef,No restriction,3,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,11,12,11,10,10,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,10,net,,Siganidae,Siganus sutor,Rabbitfish,,26,19,28,26,21,20,17,17,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,19,20,20,20,24,23,21,20,19,18,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,2,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,16,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,2005,kenyatta,Gear restriction and closure,4,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,30,30,26,29,24,36,24,36,24,22,23,21,12,23,21,14,,,,,,,,,,,,,,,,
